Age [yr],M23323-1_UK37,M23323-1_Foram,V28-14,EW9302-JPC8,ODP 980,NA87-25,V27-20,M23414-9,NEAP18k,V23-82,K708-1,MD04-2845,V29-179,SU92-03,D-117,CH69-K09,V30-97,MD95-2040_UK37,MD95-2040_Foram,SU90-03,MD01-2444_UK37,MD01-2444_MgCa,MD95-2036,KNR140-37JPC,MD02-2575,GIK15637-1,M12392-1,TR126-29,TR126-23,M35027-1,V22-196,V28-127,MD03-2707,V25-59,Y7211-1,ODP1020,ODP1018,MD01-2421,ODP893,ODP1014A,ODP1012,LAPAZ21,ODP1145,ODP1146,MD97-2151,GIK17961-2,V28-238,W8402A,TR163-22,ODP846,V19-29,Y71-6-12,MD06-3018,MD97-2121,RC15-61,ODP1123,MD97-2106,DSDP594,MD97-2120,Y9,MD97-2108,MD97-2109,V34-88,RC12-339,GeoB10038-4_MgCa,GeoB10038-4_UK37,MD01-2378,V28-345,MD94-101,MD84-527,MD94-102,MD73-25,MD88-770_Diatom,MD88-770_Foram,MD02-2488,V22-182_Foram,V22-182_Cocc,ODP 662,GeoB1105_UK37,GeoB1105_Foram,GeoB1105_MgCa,RC13-205_Foram,RC13-205_Radiolaria,GeoB1112_MgCa,GeoB1112_Foram,V22-38_Foram,V22-38_Cocc,V22-174_Foram,V22-174_Cocc,RC13-228_Foram,RC13-228-228_Cocc,RC13-228_Radiolaria,GeoB1711-4,GeoB1710-3,RC13-229_Foram,RC13-229_Radiolaria,RC11-86_Foram,RC11-86_Cocc,MD96-2080,RC12-294_Foram,RC12-294_Cocc,ODP 1089_UK37,ODP 1089_Radiolaria,PS2489-2
115000,7.67678929850818,12.6678778075865,8.80783426286165,13.1989279100271,15.2028101443072,16.0319536987613,11.8043266205616,11.5726325714723,13.4192833149196,13.1892157975378,16.1525613957457,21.3117187282432,18.8299280190055,18.3418489563818,16.9586589523975,21.9479257181389,18.5019455226477,19.8316700867077,19.6521469581997,24.6942722520629,19.9105445148787,23.4774953046654,28.0184128955673,30.9191306882741,27.8582345907088,22.5727274909404,19.4347533783135,27.0486316138054,26.8613071409894,28.0485012776796,25.1310232428832,28.5674702473879,28.0914348469636,27.3244024013883,14.5221252526043,13.2059298744609,21.1122147747166,23.3773124867316,19.1330298348962,18.580899760177,19.1798279824179,27.4328023219442,24.7396161263313,27.8019036280176,29.2158226960624,29.8428697118436,,28.5327756481547,22.9915808391819,24.310754856962,22.1046936065501,20.655929864401,29.2157510264324,20.1067283773747,11.5571204344444,19.6673767495295,18.0499703745601,11.9321925773773,17.4852461507984,15.1394568109038,13.4504306506441,11.9970452330098,27.9326731676411,28.3671741753113,30.0017562395357,30.2065479130461,30.18293210363,28.8141939277965,12.2707493392941,6.48964386759696,13.6355976339187,6.52215735537406,8.90456271053804,10.3121829597517,12.155633796107,24.068634350629,26.4767498290112,27.9046428271033,28.4339060365373,24.6533113621645,24.9840743650714,23.1869405075311,25.5920919733377,26.5222050224809,25.1986685316829,28.4938922622643,27.8454444277984,26.6349150193314,27.7339874039283,18.0075889594055,23.4756304409942,20.1892654925815,22.598788009723,21.663622442839,19.9054589050533,23.4677882572658,,,24.4100598283744,19.036085585335,19.6062433518843,22.5040489579562,17.2518855638158,9.3940301070804
115100,7.96353443468097,12.7327001523671,8.84966263202844,13.4229130734048,15.1326352465333,15.8512473622572,11.8947508559951,11.6117263608861,13.5106706664822,13.2215975147513,16.1960622165664,21.3644180813907,18.8345576075707,18.3240422234175,17.0105000473968,21.9436645871164,18.5325140567942,19.8757708762996,19.7772264234763,24.6382426516168,19.9182934877707,23.3167254710142,28.2976012837357,30.8580848744806,27.9031880880506,22.5748975050624,19.5192262104081,27.0534641007938,26.858491004601,28.0301168493744,25.1346271021541,28.6108492100412,28.0201845007005,27.3174650007899,14.5253972444542,13.3177081509098,21.1267973807714,23.4192404426546,19.153631465563,18.6237667818421,19.1892440720478,27.5287815269651,24.7339653179223,27.7831651355505,29.2611075667726,29.8601577652498,,28.533607770079,23.0191171633818,24.3087057679087,22.2139109730549,20.6775335064729,29.239499283614,20.1428967793576,11.5470293092989,19.7218816452055,18.7493353040816,11.9505203974778,17.4761308889403,15.1866482344529,13.4483065427909,12.1668653125402,27.9769368116129,28.3483578878946,30.0363832324944,30.2446244356892,30.3860269020639,28.7543366385536,12.293115043222,6.48118672971231,13.6794260825788,6.51441627951932,8.99574285714679,10.3208424825888,12.1786104028886,24.0986185232478,26.4209146939333,27.9210384448963,28.4311421409838,24.6988249906569,24.9992422354129,23.1984470703209,25.6900690494269,26.5377417574748,25.1977314000889,28.464945463951,27.8225345898767,26.6454819534416,27.81102660885,18.0350687519092,23.3244102703417,20.4429388069954,22.6231888778775,21.6864499956412,19.9243439937405,23.5397437875899,19.591472045219,23.5464897869101,24.3601017017684,19.0229004808235,19.5033445504202,22.5411855093014,17.3182837244399,9.40438636374081
115200,8.13638368613288,12.9425642042496,8.9084296929837,13.45828470459,15.1210356596255,15.8613974660808,11.8696086021125,11.6065224505771,13.5195662444524,13.2766082740838,16.2310116484462,21.469374810528,18.9038175801283,18.3495071726759,17.0382073948966,21.8991810307327,18.5830508670158,19.9872665678376,19.8089169372906,24.5201974363727,19.9216521363332,23.7661106492835,28.1275130556076,30.8086071451265,27.9437896264579,22.547100112265,19.6054252800305,27.0636341462894,26.877921737467,27.9854201536559,25.2364329526465,28.6260425076286,28.2456694796455,27.3009975963818,14.5815239346187,13.3445320157314,21.1107222932257,23.4303433549331,19.228309231408,18.6644710392712,19.2211093755715,27.5570354108702,24.7909942172283,27.8063720530864,29.3145844730842,29.8604373468971,,28.4909627489823,23.0084312383298,24.3089337866309,22.2639943054155,20.7571159135012,29.2455208797889,20.3013298838051,11.5714955873231,19.7122993965385,19.0408370624471,11.9921834616821,17.4762789952213,15.0845044635623,13.4891783534229,12.1848530254667,27.9448812063893,28.30348944865,30.0275108811471,30.2366858709284,30.3906477305592,28.7344704376788,12.3263853553128,6.46817759680207,13.7322395752937,6.47106579792736,8.94172130833454,10.3306380061195,11.986261843689,24.071154307838,26.5064096438352,27.8960453112486,28.4325677691493,24.7256615535782,25.0477747057453,23.2749157722614,25.6800492052316,26.551162591009,25.2062200350268,28.4749410615534,27.8241082212721,26.6909257526806,27.7849508070668,18.0867469967319,23.0781968664195,20.1610268758528,22.6160063029451,21.6951657088708,19.9677405407016,23.5629162894168,19.5822062303119,23.4900109041282,24.3989668786315,19.0865397431723,19.5724011685332,22.6135643246142,17.2490608222451,9.42278800230351
115300,7.77784866855464,12.633529980318,8.99927626756117,13.4942235550127,15.1004930782093,15.8146780738003,11.8871192220312,11.6251767125236,13.6219958365426,13.3280468721393,16.2908194376144,21.5281893691358,18.9216416633971,18.3985120063043,17.0724820160417,21.884591968564,18.6325130453538,20.1905724537795,19.8369382411753,24.4984135383077,19.9016752737689,23.5988195697042,28.1570550770083,30.6414437140194,27.9430626217025,22.5486050487595,19.7347546416637,27.0696224063172,26.9134814691501,27.9591186980125,25.3408525664678,28.6234318787644,28.1423128909056,27.2940441512457,14.4980498641833,13.4132422986376,21.2064042513397,23.4289922999419,19.270301079479,18.6914376426545,19.2612399859149,27.5546544083283,24.8863886059365,27.8030209919374,29.302251260488,29.8905991270268,,28.4655682199695,23.0130848578388,24.3130861742773,22.3442672018402,20.7832268103974,29.2417664639805,20.3805998355302,11.5695495972783,19.7422526936671,18.9325202880488,12.0285598869705,17.4772015216706,15.1469510398558,13.5676382672509,12.1557144204271,27.9295652490629,28.2459928348361,30.0394631828354,30.2442884646801,30.2957588970994,28.7513901229319,12.332969652272,6.50260940823572,13.7372124060541,6.49686543588963,8.93672311838421,10.3840575507125,11.8887411004041,24.0365824108726,26.5284934261854,27.8968199860445,28.4904821018816,24.7062558745408,25.0665347695005,23.3210820478019,25.7105919364644,26.5321536307359,25.2036437958053,28.4306897982294,27.8328063144986,26.7047078978546,27.7994391482769,18.1694565626599,23.9174169642198,20.1645724258653,22.6445430865711,21.7205925955088,20.0211758647471,23.4717718806924,19.5908143303437,23.5194931219978,24.3169835636227,19.0927668766778,19.5270698172667,22.6294253789016,17.1959097835569,9.50139954064999
115400,8.35972319521987,12.6305526698676,9.04538927287355,13.4152749700013,15.0143147232221,15.7318478969132,11.9022064319876,11.6615353064739,13.6807649888665,13.4447215752164,16.4413343804634,21.5720797828947,19.0715186282225,18.3698247059627,17.126621092385,21.8728993714195,18.5878195343421,20.2472129631147,19.9871566388452,24.5059568748267,19.945951671614,23.3699941291486,28.3130521735006,30.6246284381333,27.9768395758225,22.516654307846,19.7882978634673,27.0670469375754,26.9364194098952,28.0058314983167,25.3618206902729,28.6557068375967,28.0108119943116,27.2851460777148,14.5564232045503,13.4901614971089,21.0756360767803,23.4270705276901,19.310147337855,18.8074014229138,19.3131513211983,27.5725083547545,24.9717626672901,27.8234654027055,29.2788197708399,29.8848391395586,,28.452081088742,23.0089159694436,24.2974598569208,22.3742510510263,20.7577827849776,29.2424552347164,20.5132597035127,11.5916848302745,19.8144078105483,18.694272664387,12.0443614452043,17.4973888338162,15.2625495456574,13.6382222126088,12.1694750001869,27.9131812999497,28.2377562438265,30.0209993491361,30.2641737649467,30.4226162594134,28.7294465899814,12.3438928208177,6.51213509178006,13.8253689960577,6.46885658016997,8.95153244548271,10.383966166982,11.988968434518,24.0430229627116,26.4093455093169,27.9164677682551,28.4780812334452,24.7341484432189,25.0652687700781,23.319053227321,25.6559945795,26.5078444129081,25.1781672239383,28.3919670873481,27.8497988295373,26.6557330512611,27.8050590232593,18.2286305700704,24.1251299447251,20.2697084470287,22.7019174108715,21.7558589582435,20.1107722514309,23.4702310623346,19.575592251343,23.5346643431265,24.3301051336898,19.2531106962308,19.6131220579318,22.6663808570384,17.2134114373783,9.51794435623405
115500,8.02675873813784,12.6984193298381,9.09296797287652,13.4333091514274,15.1319226913625,15.9853139502025,11.8822389534989,11.6524592091843,13.7652022183734,13.3777231505401,16.5497194673954,21.6158113135796,19.0322521679681,18.380204839007,17.1589434731399,21.8876267087561,18.6427260592582,20.2549234006577,19.9976026978087,24.6603642139591,20.0657561214361,23.5348161070082,28.2073163562858,30.7086314373667,27.9829504082776,22.5788321627864,19.8351734698637,27.0804907765233,26.9280021236898,28.0208158372491,25.5079797295532,28.7092479613421,28.3460694478416,27.2916947059247,14.6498669175474,13.5639348193371,20.9579416212464,23.4722022488229,19.3249823901883,18.8780266578029,19.3955240745166,27.5523618793613,25.0250702029144,27.8736468518905,29.2922325496048,29.9017949234576,,28.417609769462,22.9604751199313,24.3095119574054,22.4042995250587,20.7880276705422,29.2763583697027,20.4406357266514,11.5961523101546,19.8573292208601,18.5078908064507,12.0685889598159,17.5432426492698,15.319794349796,13.604086184307,12.2505551520368,27.9288937348887,28.228295220889,29.9676736012548,30.2258655072179,30.5249627180309,28.7216112657814,12.3568935109717,6.49752808771709,13.8544360090571,6.4204538739472,9.0519267341889,10.4925201238045,12.1215365616163,24.0326425020136,26.3964436520964,27.921996070823,28.4860997705392,24.7686384458069,25.0606066403367,23.3529535205708,25.6461977325401,26.5091035890192,25.1926423408966,28.4337027010162,27.850973766292,26.6272179302901,27.7286992438242,18.2382958029391,24.0474356162534,20.3763753482801,22.7659125734391,21.7694257773278,20.1573034080658,23.4370528811768,19.610971778372,23.6066238392941,24.3925863078243,19.2660325454282,19.6137595763734,22.7371480197519,17.2574239578208,9.49694271501155
115600,8.52228073415381,12.7457134966883,9.17327344184582,13.455051140498,15.0188032450091,16.0012479949203,11.8824129894088,11.6913294821056,13.7392096383449,13.4905603644153,16.6181022388519,21.6406011872366,19.0687380372934,18.3928474880598,17.1887764837062,21.9870774716033,18.6382325006609,20.304152049858,19.96817192129,24.691447086602,20.0031472100364,23.6210031999015,28.2263828887783,30.7336566211796,28.1117175389202,22.6082635626141,19.8807526042044,27.0898937536173,26.9662881752589,28.0747013459237,25.6974934797072,28.7275184992945,27.9068548882236,27.3267498093126,14.8264470465088,13.5767596467304,20.8372801343433,23.5467368401523,19.3951375444954,18.9397133847343,19.4130484199987,27.6096413551995,25.0512845060156,27.8597226982893,29.2250533768647,29.9241913860469,,28.3972406598438,22.9678152653247,24.3274929813517,22.4922264094117,20.7857022796245,29.2851758907196,20.484355937036,11.6599542581005,19.8037401798578,18.4390783548107,12.0902639165865,17.5690535429746,15.3945841053825,13.6490046989831,12.2176185973329,27.9578727528213,28.2943294810547,29.9891506554735,30.2369462640778,30.3872726876547,28.7382529625704,12.3897939714816,6.51127628951225,13.8613103922099,6.41197552987106,9.01799547973986,10.5186155541396,12.0886130553494,23.9989972976211,26.4395228994083,27.9334166806527,28.5485988328489,24.8421383762073,25.103839513393,23.3960095553107,25.6643570875657,26.4802040758696,25.180055833469,28.3857924947006,27.8834313104753,26.612196175581,27.7870410951408,18.3257432301956,23.9329950350273,20.34531534115,22.7554391222716,21.80472983852,20.215080867984,23.3770593354379,19.6088923253801,23.6676937732315,24.3342013662096,19.3805164481211,19.6475162917411,22.7709468145731,17.2924915567945,9.51327549600632
115700,8.4441142445304,12.7268273963484,9.25143255564994,13.4947873680865,15.0319700103499,15.8903871544096,11.8628629575672,11.7070579710142,13.8100608762302,13.4763290894993,16.6568121142067,21.705504960021,19.0964925039601,18.4011228720615,17.2177751110633,21.9843865547452,18.6119607564507,20.4150664013223,20.0268331224432,24.7298810603069,20.0911252900976,23.660784096865,28.175500330642,30.7939324932534,28.1324578376084,22.6509436334768,19.9550209961311,27.0970388877609,26.9773752244994,28.0779467804767,25.6568475377748,28.7003890806894,27.906905141258,27.3450380994764,14.798787730657,13.5998614305695,20.8240517381324,23.5560259178334,19.4263416934535,19.0442653011234,19.4333644985669,27.6440158418674,25.1592226052756,27.8788182514327,29.241779088239,29.9103379403144,,28.3806054820175,22.9536711571394,24.3386402251521,22.5865618539016,20.798260147183,29.2983827434865,20.6164722330999,11.6419157899652,19.7477720483753,18.4815423641717,12.0912429642558,17.5459513828699,15.4966586117139,13.7522320874701,12.2295321589638,27.9498473685465,28.3214558003847,29.9056139348769,30.155037163679,30.3701768873545,28.7603060616103,12.3978587979972,6.55016695417498,13.8208237525303,6.38688104458054,9.13055467867561,10.6008150907228,12.0941013947838,24.0078656998871,26.5098569236581,27.9357715114225,28.5578743059177,24.9240814533009,25.1325005210479,23.342372077939,25.6865904753274,26.4519164516635,25.1865615251694,28.4245568945703,27.8888170100235,26.5993315326181,27.8016819377011,18.3917752825579,23.963187332945,20.3111047172241,22.7598737253256,21.8283599917091,20.2743677048068,23.3623343928581,19.6233807502907,23.7086487772632,24.3230962901068,19.4192083365594,19.6898051397811,22.7674464981665,17.3542390380458,9.55138875357962
115800,8.71061239170088,12.684260166893,9.31051498251588,13.5569980947752,15.0459503976108,15.7947788677176,11.9025657080056,11.7235525179062,13.8687116770358,13.6167389822014,16.6919327476526,21.7441099000847,19.1774069606858,18.425092001472,17.2290528695071,22.0242500984999,18.6770967113033,20.4478882874133,20.1518531699103,24.7672763459144,20.2665392979426,23.7885933592219,28.3526777300616,30.8565142003512,28.1271864924407,22.6762182787061,19.97537487159,27.1134299065348,26.9662575780805,28.0796771573692,25.7058592466405,28.7432320380557,28.0432733063757,27.3654639108146,14.8056129814144,13.6312749955627,20.8680724830415,23.5760310371064,19.459333126115,19.1082259692888,19.4969093335914,27.6496575867214,25.1582616307877,27.9107219282334,29.2824392396275,29.9316729950825,,28.3486614745906,23.0264115495809,24.3429858743577,22.6065034971089,20.8246459730647,29.261102487192,20.6203055061943,11.6548489636919,19.7400432719972,18.4123781691358,12.1039219184125,17.5931986592159,15.487912461282,13.8225727601995,12.2523437851563,27.9684836809167,28.2690074501851,29.9482996885291,30.1386592623222,30.4359217804981,28.7862478722091,12.4177164263304,6.58950410556719,13.8087269573652,6.37931514354524,9.14185665574325,10.6000058949911,12.2586165846902,24.0185214222552,26.5272836531984,27.9310497779668,28.5255362572901,24.9737573007105,25.1437225889792,23.3595458733735,25.6960030244078,26.4273362644064,25.1826033089505,28.4348722766651,27.9065713291356,26.5841672286852,27.8431318539749,18.452520883431,23.8979815966376,20.275092374224,22.7056488101956,21.834242788574,20.3153854234274,23.3090501901299,19.5991078591176,23.7405030354117,24.2161459642876,19.3886060974307,19.8214777434588,22.7772079114493,17.3728462485994,9.58871677012187
115900,8.89533136040304,12.8099479087883,9.39609484447803,13.6436996957484,15.2361035606014,15.8669832796756,11.9590345708059,11.7243240893729,13.9446307719887,13.5776786046031,16.7212027394452,21.7142995456999,19.2034230272152,18.4054589800263,17.2672842135013,22.117191110294,18.7067135883742,20.4466954808637,20.1828821626565,24.8376461025831,20.3155858190235,23.7269133263731,28.2780364534648,30.8747886946186,28.2428025506825,22.6659643615366,19.9805781512443,27.115803968167,26.9805920123239,28.0783593542773,25.7517526680106,28.7833504704619,27.8790617833997,27.3604957211321,14.7508720204032,13.7181744512339,20.8368656520831,23.6569104821006,19.4687530139103,19.2229288397344,19.4683474838271,27.6840328055863,25.1268804920082,27.9693169196617,29.3354595519205,29.9411119878782,,28.3400923996491,23.0489885421052,24.3618106519011,22.5215515945349,20.7570396921032,29.2837684547876,20.6070373219183,11.6567026851209,19.8208298985139,18.2292051755528,12.1225744814005,17.6286292258779,15.4901115037043,13.8695207047273,12.4084665199636,27.9607558703065,28.3030988056367,29.9460091004161,30.1423297376123,30.4843552163986,28.7623879583103,12.4519093102109,6.60243552632179,13.8701220527644,6.36876511112342,9.04368035813958,10.604608768594,12.1893296902094,24.0345753163391,26.56550983877,27.946715166716,28.4801656029915,24.9886819253577,25.1690272558052,23.4197175739178,25.7876307454239,26.4073627714018,25.2035487240232,28.4001366599622,27.9413529955758,26.5904540949276,27.8046301925856,18.398218045643,23.8610281218255,20.1263342271504,22.7419275068111,21.8352009257658,20.3590687905473,23.3098424725146,19.5961247760725,23.8025675301928,24.2393728563457,19.6077308123065,19.8620213424854,22.7760579271983,17.3674677496049,9.63358086796002
