Age [yr],M23323-1_UK37,M23323-1_Foram,V28-14,EW9302-JPC8,ODP 980,NA87-25,V27-20,M23414-9,NEAP18k,V23-82,K708-1,MD04-2845,V29-179,SU92-03,D-117,CH69-K09,V30-97,MD95-2040_UK37,MD95-2040_Foram,SU90-03,MD01-2444_UK37,MD01-2444_MgCa,MD95-2036,KNR140-37JPC,MD02-2575,GIK15637-1,M12392-1,TR126-29,TR126-23,M35027-1,V22-196,V28-127,MD03-2707,V25-59,Y7211-1,ODP1020,ODP1018,MD01-2421,ODP893,ODP1014A,ODP1012,LAPAZ21,ODP1145,ODP1146,MD97-2151,GIK17961-2,V28-238,W8402A,TR163-22,ODP846,V19-29,Y71-6-12,MD06-3018,MD97-2121,RC15-61,ODP1123,MD97-2106,DSDP594,MD97-2120,Y9,MD97-2108,MD97-2109,V34-88,RC12-339,GeoB10038-4_MgCa,GeoB10038-4_UK37,MD01-2378,V28-345,MD94-101,MD84-527,MD94-102,MD73-25,MD88-770_Diatom,MD88-770_Foram,MD02-2488,V22-182_Foram,V22-182_Cocc,ODP 662,GeoB1105_UK37,GeoB1105_Foram,GeoB1105_MgCa,RC13-205_Foram,RC13-205_Radiolaria,GeoB1112_MgCa,GeoB1112_Foram,V22-38_Foram,V22-38_Cocc,V22-174_Foram,V22-174_Cocc,RC13-228_Foram,RC13-228-228_Cocc,RC13-228_Radiolaria,GeoB1711-4,GeoB1710-3,RC13-229_Foram,RC13-229_Radiolaria,RC11-86_Foram,RC11-86_Cocc,MD96-2080,RC12-294_Foram,RC12-294_Cocc,ODP 1089_UK37,ODP 1089_Radiolaria,PS2489-2
115000,0.928067026759029,7.90994476529629,1.71429480180153,5.12885014835026,9.42628053498575,11.3753355353638,5.00396525267902,7.45479404898123,6.06479995491436,7.01384886531908,6.50037334525295,14.481543635927,10.5889399440828,14.8190737008414,11.1175867631618,16.2961819399026,12.7379482525078,15.4819053069689,11.6075548084796,17.5885412779516,15.586232725635,18.9734003950633,19.6568442588074,24.0487084504772,24.1773115344576,18.9431638013817,13.5021993316704,23.9425435920406,23.5132424645384,23.3872646342238,17.6127622366139,23.1789913978635,24.4362765461377,23.5620003513164,7.87461770175069,8.52047515836647,8.65984320221372,17.9224345450965,11.341178208452,14.8516650539867,15.8208428730359,24.0498514487747,21.0116996096129,23.75710764813,25.5462352864703,26.4481526137413,,25.3903768406703,19.5097438342404,21.0451047725698,15.1764156851864,13.8987679789591,25.8186070124834,15.7018891875069,4.28746735256947,10.8574179985566,9.18370528892959,5.64949909150656,14.7638349136978,7.3784674658798,3.90784076532238,3.06561125249127,23.4037574958035,23.9218741216244,25.7376841978196,26.9484767915093,25.244931439641,24.5504927092361,7.44033894562035,2.79250814035716,6.1233940666124,1.50511961430894,3.53081097011839,2.21880622766832,5.91839226115143,19.9053819832801,19.6764784845906,24.9849129829712,25.2306853646685,17.1927201312842,21.3077224947647,17.9362179427622,20.506522192691,23.0372549519582,20.1419765677636,24.2552890870939,23.7851963397703,22.3676168650487,21.3866137769986,13.3325457888822,16.7847776037114,15.5641447799611,18.9459032041283,18.0379963341007,14.1852577855972,18.6438646908501,,,20.538053877681,10.7795142511288,13.0760773984442,18.6771943981339,11.8655993093241,3.44356151973615
115100,0.925397858972356,8.0769307804897,1.6942992446819,5.02387421982112,9.34331047957187,11.3012085720979,5.00093796850474,7.50294096686857,6.14467421073931,7.15463110641237,6.61978179317406,14.6823823096946,10.6136656663403,14.8541041411375,11.1688232939919,16.4441314629712,12.8723790166527,15.5715972307723,11.5461315004897,17.7029980683722,15.6285043495071,18.8464640072946,19.3959736574546,23.9592836433419,24.1812122970898,18.9636117480766,13.567169513125,23.9338021042179,23.5062321590616,23.3810061449065,17.5868237543574,23.2517315221996,24.7882934832992,23.5338195424608,7.89251445516258,8.51941747373781,8.64142835488196,17.8934076591969,11.3728136311876,14.8573610432528,15.8270717370629,24.0452469239726,20.9939062477119,23.7732417972928,25.5046306873707,26.459635571665,,25.3792189554457,19.5308041198946,21.0088428406821,15.1765781890074,13.8359603132343,25.8404476336168,15.6458295303588,4.39273735540165,10.8937650471764,9.20065669815281,5.69346742905282,14.7424728049765,7.55007912047701,3.98444486263802,3.00284399380105,23.4068554116708,23.9149860351516,25.7667009636392,27.0009462015667,25.1709307581063,24.5204757248459,7.45203885885254,2.78437268191897,6.09009361477671,1.49253103957639,3.58423633378225,2.26787506516186,5.88480441559027,19.8878459171873,19.5874500907137,24.9890886092566,25.217799696043,17.2188735068494,21.3152991302527,17.9130591433809,20.4878376385068,23.0434846153747,20.151605004976,24.2056788617023,23.7040987412505,22.3664551357209,21.3918800067064,13.4286069711045,16.7292230484197,15.5675934484271,18.9569130123566,18.0605789719838,14.1945922106113,18.6670436953631,14.0435303603525,16.2907938776675,20.5623962283587,10.8487072151053,13.1321586354776,18.6971913597807,11.85713137982,3.48338577526733
115200,1.08238523586297,7.78183189496893,1.67741174301003,5.31363171769266,9.20902103851122,11.2209816627007,5.00973768697349,7.51309829332052,6.12509578507519,7.31132607781381,6.57614011402641,14.6389274892382,10.6548589803814,14.8853481208337,11.1849371514082,16.5351980890282,12.9224017565174,15.700174092895,11.5682809274682,17.6176709561252,15.6840069638736,19.168780593561,19.7542324729342,24.1089640641691,24.2277527618107,18.9889860718556,13.6091550938391,23.942029206369,23.5359760495199,23.3710017299063,17.6196418232104,23.2476722964597,24.7105232121173,23.4815300731063,7.84820566084681,8.52505478717112,8.53858123438161,17.8896527837663,11.4508972539112,14.8517934937603,15.8234505457357,24.06065405987,20.9628676201754,23.7931255977329,25.530682784953,26.4604847249316,,25.3772062979618,19.5620775043599,21.0317328174336,15.2114225130536,13.5399368835909,25.8522893691108,15.6204171952266,4.51070665679814,10.9387086265404,9.52950565020461,5.73132999520275,14.7310798849193,7.37167310328502,3.99071700379156,3.08816207060914,23.3851595401445,23.9026273303107,25.7214734628763,27.0118700926525,25.2259255026632,24.5274239537727,7.49040472091479,2.74935365338267,6.09126028389789,1.47239600253436,3.61866823755313,2.30412062853692,5.89762550424864,19.8970687592542,19.6041541241871,24.9843534717903,25.2460150851168,17.2283500214553,21.3133219349501,17.9162465805945,20.4340491500485,23.0392468296287,20.0929930084624,24.1776057954753,23.6705495880347,22.2856507330567,21.4031937662581,13.5322964575602,16.6736206704954,15.6124296400335,18.9667100567333,18.0620386404183,14.1937911055326,18.6751756055131,14.0688769033878,16.3060196478393,20.5913297682836,10.9274400722843,13.0618834520457,18.6695158265124,11.9736169488746,3.53996897768876
115300,0.926127514459503,7.87476012147596,1.75448193073146,5.32979645709657,9.26007968659183,11.3248667257922,5.01100337108721,7.52796133610499,6.29800228362027,7.28584849456551,6.72702677773544,14.6824151849772,10.7047375177182,14.907158076331,11.2075338560389,16.5713816339801,13.0221866543276,15.7680030763691,11.6210119150369,17.5696308235729,15.7302130958356,18.9728577999751,19.8240557243519,24.1059651698947,24.2494493814841,18.9733388197708,13.6195856632624,23.9250009109857,23.543030589059,23.4028869089457,17.7344072587715,23.2593750298834,24.7320305889203,23.4806474610273,7.92144294865314,8.53981334990233,8.42954486369972,17.9659953052343,11.4726881768835,14.8794850598185,15.8080052322948,24.0754424877062,20.9614651323101,23.8213599963409,25.5495173008747,26.4953849050708,,25.373498940626,19.5494467820388,21.0464480593625,15.2163818203409,13.7560506825688,25.8668208032579,15.6957206236187,4.56149348545359,10.951203606997,9.6701736372084,5.76919256135269,14.7656459301113,7.42917256484664,4.06385207286457,3.1497804013464,23.387496545063,23.9567073623618,25.7345894529807,27.0199868040787,25.2567577801207,24.5465107258848,7.48578432365347,2.7437611484338,6.06765447372107,1.48164921941502,3.63968724017223,2.30963179061187,5.83612179616689,19.8828674115026,19.5763770558636,24.9599306322054,25.2282783895249,17.2675140451719,21.3393366484295,17.8445471047292,20.418826844086,23.0613846410425,20.03238836192,24.1642204709541,23.6810974150581,22.3399567910858,21.3598527131187,13.5895125532162,16.5793204108379,15.6402976420441,19.0278741298472,18.0702420955083,14.2006944484881,18.6997864775224,14.083866152788,16.2965756242273,20.6007843699307,10.9460114382502,13.1924443489781,18.6963497502807,11.9122640703267,3.5342540550398
115400,0.762489783129097,7.81699834263736,1.73305967099153,5.27815366167287,9.25411506441408,11.4367252978847,5.01335319790409,7.57608464083573,6.36558253675113,7.27571818859203,6.79972497097161,14.7371741886578,10.7060608865604,14.907272150075,11.2570772444469,16.4925112539267,13.0356167201996,15.7582691039644,11.7552249855114,17.7984247068652,15.7228036570911,18.8439170973336,19.8424947400932,24.0634987820188,24.1649621762773,18.9385272778545,13.6464936796285,23.9313462702186,23.5722741874382,23.4198708800671,17.7347495938671,23.2564314385477,24.5479914871996,23.5278458383499,7.97717765405501,8.5403133920663,8.46256974011111,17.9684317445619,11.5053516253664,14.8705254330388,15.8334214591135,24.109919628288,20.9392439912227,23.8468314237367,25.5207360275794,26.5089435564875,,25.3737942695207,19.5596198548099,21.0420325715746,15.2437862987564,13.7585646610506,25.8709488695882,15.731588821954,4.54578880990966,10.9473103997559,9.59261231075329,5.81265541824237,14.7781332489144,7.29786700811726,3.98405704952048,3.2214404930942,23.3627649414683,23.9161538039927,25.6752669974377,27.026105104456,25.2306810656781,24.5638584716125,7.47345046703272,2.75656734857,6.08863542961653,1.4917542584855,3.6079439345475,2.37827729041665,5.97155742457708,19.8340030169708,19.5285584440462,24.9786922955728,25.211500140219,17.25344907718,21.3319093621452,17.8754646964457,20.373165299285,23.0304916439069,20.0600584315619,24.1721641415946,23.7008650511241,22.3497785278117,21.3016676894412,13.610192122479,16.5152999368263,15.6411366953983,19.0333168884074,18.0607442304273,14.2333566463696,18.6386789922031,14.0736372402992,16.3360339600097,20.5923268511409,10.9665828367719,13.1375708787106,18.7441928107377,11.865727794789,3.57670854893352
115500,1.02239808389983,7.92999918464494,1.76553775943008,5.3265751261791,9.24735866501693,11.5915907919675,5.02885759838169,7.60251675438168,6.27925406107685,7.33673425623377,6.92923904433914,14.8824533323834,10.7724107669477,14.9022667485718,11.2829506785331,16.5532041295052,13.1320870082156,15.8106989877321,11.8349309583176,17.7734850151501,15.8342806023775,19.0449125535186,19.6593108278037,24.0715540676283,24.1449202946157,18.9382818281809,13.6967893659618,23.9048894295801,23.5746247996654,23.3935270292344,17.7768299362772,23.2757599203739,24.6661136623429,23.4863991394599,7.94596190394328,8.53361254662356,8.33785882820356,17.9683592359613,11.5277043673539,14.8892580354187,15.8264504933773,24.1123013195263,20.9565365977556,23.8731977618948,25.5526576025088,26.4900647725438,,25.3606065555585,19.5168257357307,21.0389303063838,15.2952507404748,13.880199729897,25.8678092102862,15.6992435670665,4.61315707045075,11.0111598825646,9.59493660671622,5.8711357857142,14.7397459300438,7.2755185981995,4.15925089166425,3.3187641855879,23.3917342283829,23.9661975199062,25.6924287975772,27.0116657426482,25.28054877052,24.5359623756044,7.46958144666206,2.74945355996891,6.16977428372121,1.51773753652056,3.63560160107336,2.42333844829491,5.96572206523087,19.8467177442484,19.3917176451813,24.9831352779889,25.1940421379588,17.2966070106515,21.3656772224949,17.863673094295,20.370074106399,23.0490068228708,20.0181933580962,24.1485412942038,23.7324351130664,22.3617257841182,21.3601927758438,13.6416013856492,16.4543716696398,15.6616596653014,19.0553491307822,18.0776624186955,14.2413371842971,18.634755933437,14.0572088336319,16.3517431159505,20.5669671864755,10.9830116875939,13.1741821352174,18.7311568813876,11.8799278059922,3.56910035300999
115600,0.695579740469245,7.9125075521679,1.7971752756968,5.42825927667324,9.20819879241388,11.5316784647412,5.09321230666116,7.59668258270463,6.278480039563,7.37370308484356,7.18905262110711,15.0307616810576,10.8472128289113,14.8893274657104,11.338426762051,16.6052253772383,13.2097109517331,15.903046278797,11.8759075655681,17.7229950112197,15.8195032088061,19.5329758299546,19.5580657710436,24.1088127057292,24.2730811575084,18.9845207788043,13.7420683024353,23.8800931307111,23.5735436781487,23.4481861291639,17.795535266537,23.2488138408237,24.5576988838897,23.521083575401,7.88645486299647,8.51865719200245,8.39377927599304,17.9887458630798,11.5874995411608,14.8944695447696,15.8411896524782,24.1384140373892,20.9768999685834,23.8966645579589,25.5901497071322,26.496423031843,,25.3425197265202,19.4892723859211,21.0386501669576,15.3265944057029,13.9795057880447,25.8752838541154,15.6796584737308,4.69092606612068,11.0889917326458,9.11281571300303,5.93742183546275,14.7743106823542,7.28748062035876,4.22065586929564,3.32167952902874,23.3989741657755,23.9805367908927,25.7228615887914,27.0182679465139,25.2898795719166,24.5282793813077,7.46167840808011,2.76250540736351,6.17147218937028,1.45123600208665,3.69448815078262,2.38530518500371,6.01630225550315,19.818148216191,19.4020253302553,24.955175205256,25.1892270070656,17.2986576472552,21.3824276068437,17.8753509531611,20.3343446660233,23.0510440270209,20.0229300242795,24.1389569134887,23.7283605867678,22.4083394659599,21.3574813548939,13.5487703566084,16.3196630764627,15.6864602667443,19.0801906844631,18.1051747548626,14.2633323405956,18.6418121933995,14.0370871841573,16.4053709041795,20.5886315049535,11.06671432399,13.2203116060266,18.7781175737533,11.9649135531051,3.58613447815556
115700,0.915912272839619,7.73691986143651,1.87656335589547,5.4068480433743,9.26192186652354,11.6271859541728,5.07123711342479,7.61554483579432,6.31945905017266,7.34497647519621,7.24649210885968,14.995682790791,10.8742386144484,14.8933763155613,11.3775406958778,16.6093346893519,13.2546328327443,15.9037885327804,11.9676401464372,17.7356445523262,15.8293748033553,19.4090722123753,19.9356945238887,24.1565946305362,24.3281852791901,18.9800409105747,13.8092404195936,23.8635696637417,23.5945782059283,23.4642289205904,17.67367576274,23.2723053794805,24.7408295006381,23.5445888047212,7.9331533690913,8.53054617152766,8.37332732188339,17.9968698455551,11.651349139927,14.8884395063294,15.8662019425111,24.1477145024576,20.941651364073,23.9110883777091,25.6616012967219,26.5441693868864,,25.3271910902701,19.4705718083326,21.0733419873947,15.3551560452397,14.0417932340808,25.8414790187418,15.700260395576,4.76204353768022,11.1403306165717,8.42270152545085,5.98548357209434,14.7913603028299,7.23603281501134,4.268322280251,3.31777565940247,23.4015136716047,23.9523294943229,25.7966155812371,27.0077168581854,25.3087625857153,24.5265114591119,7.46193718819243,2.76716562581878,6.2051627015756,1.48610087817345,3.67510044180198,2.3648229883133,6.02357333196181,19.8255787790889,19.341214985075,24.9462694425349,25.2033012627476,17.3192136188556,21.3891612038628,17.8086635152102,20.3192723907638,23.0128122856809,20.0674799424532,24.137707175377,23.7168222239889,22.449574818388,21.3198470583722,13.5953121878956,16.4267387422663,15.7375172765017,19.0938695792758,18.1053955605194,14.2764144833416,18.6376500603739,14.0180095437767,16.3580439887039,20.607347516153,11.14254984265,13.2486233734197,18.7528077358765,12.0796964792498,3.61651054555854
115800,1.11293097978852,7.88116489653283,1.88490654264434,5.43667762417539,9.24662106152164,11.3423637791279,5.07927796819797,7.6081619396049,6.43739326951248,7.31016382988814,7.31606031484197,15.087983469374,10.9051718410882,14.9187525164889,11.3934716638642,16.5350191321684,13.3122882032143,15.9282639500665,12.0739446832937,17.6264447639491,15.8738604507012,19.1207349906429,19.8395326246069,24.2699918556724,24.3289552066865,19.03084606321,13.8935660568791,23.8354804553871,23.591740783731,23.4962379172986,17.7970438026492,23.299330951997,24.7653476555609,23.549933729668,7.95816605484801,8.55262728467914,8.3439620679593,17.9616792334415,11.7154311602422,14.8826190890995,15.8719788190692,24.1692517175793,20.8372785545713,23.945549142186,25.666008883342,26.5538212218932,,25.2966001909059,19.4082486547401,21.1120373096774,15.3847746076099,14.1184272401035,25.8447956628471,15.6713898752909,4.80744942845927,11.1951240958929,8.73512214727436,6.02140460573913,14.7973931688731,7.26545278153445,4.31075749360258,3.27706837462104,23.4151295799117,23.956307825483,25.8708562168241,27.0488837039364,25.3212915130675,24.5338588402648,7.47763950343949,2.76192661219026,6.2377697108181,1.52961256867586,3.70115173396544,2.38787719680427,6.09802323426631,19.8099439050558,19.4620879417175,24.9496725803095,25.2202617418756,17.3871490362608,21.4305814070485,17.7300959568586,20.307442626068,23.0383445937838,20.0604294549406,24.1188384539325,23.7303734844519,22.4604300850644,21.301042997837,13.4283211765487,16.3209782126389,15.8291404380693,19.1294197333861,18.1423344578758,14.2940856705593,18.6908862648545,13.9944665639046,16.4141917169822,20.6036872636196,11.2475831147725,13.1850641616244,18.8369840355642,12.0920712321497,3.61781618290504
115900,1.06662964643459,8.18507645157226,1.92593912433775,5.69058711508021,9.29910492516397,11.3884051270628,5.19137402174215,7.64360010845665,6.49167690792718,7.34535291157761,7.49889589690142,15.1532505253825,10.9626584409526,14.9246594839268,11.4057571485657,16.5527859417247,13.2646400403317,15.9501445128811,12.2433557615093,17.7147693787046,15.920886028755,19.4490848105979,20.0184794727359,24.2308375850366,24.3452379542402,18.9875889608339,13.9795839158418,23.8114591027867,23.5936393192283,23.4785254223732,17.77707617663,23.3462439753204,24.6114374660176,23.5730294099732,7.94068732451317,8.55965312804802,8.34104970343471,17.9199530520889,11.7684871898672,14.8694946107478,15.8851398546471,24.2019002654493,20.8296464948872,23.9835718232627,25.6573111467215,26.5598640075643,,25.2755878265019,19.4323935219385,21.1313859752156,15.4221777015042,14.0980903006599,25.8496570317397,15.6718951904663,4.8340808694425,11.2219097264117,8.42226599462952,6.05721380107729,14.794306490888,7.35253675299589,4.3266157509872,3.19901146957654,23.4259920619305,23.9601139062105,25.8619978074019,27.0111189506226,25.4131477122541,24.5114219889689,7.5152547131907,2.74908664531761,6.247995126508,1.59098586737268,3.73703781818671,2.47441589972807,6.16435640048928,19.8013023621928,19.4860152445176,24.9555985828647,25.212226570573,17.4116474563606,21.4393241015093,17.6707894470039,20.2949654173211,23.0246881778034,20.0940010890465,24.1306510687387,23.7068210444156,22.46593152429,21.3003127297162,13.497354126159,16.2119416649885,15.739032438255,19.1334559107541,18.1819479687425,14.3194212001822,18.5826052289582,13.9672291710875,16.3875124178531,20.5933181645584,11.2989330492312,13.1901936002805,18.8409845777133,12.112518546489,3.5926922955754
